state,year,utility,design,plant,reissue,total,sirs,ssf,ssjc,sse,reallocation,ppf,ppyf,ppjc,ppyjc,ppe,ppye,firms,newfirms,jc,newjc,emp,nemp
TX,2009,5934,486,4,12,6436,0,9.13,17.75,2.48,27.2,18.45919101935691,202.27544157395187,5.307122065456705,29.893450008824978,0.7324429076344654,29.567015045365796,348661,31818,1212710,215298,8787033,217675
TX,2010,7545,448,5,28,8026,1,8.780000000000001,19.1,2.68,27.8,23.046794238588593,262.45054118570357,6.651368353707603,34.82192054215639,0.9273405672676047,34.616462875504084,348248,30581,1206669,230487,8654857,231855
TX,2011,7584,420,1,39,8044,1,9.24,16.49,2.48,25.2,23.080057154989873,249.74386041168617,6.12102958700552,37.10999672450303,0.9106765962567841,36.770050053710605,348526,32209,1314158,216761,8832993,218765
TX,2012,8367,531,0,31,8929,1,9.47,14.66,2.37,24.4,25.00938307014055,264.08565259826685,6.052988904774398,41.2907462300055,0.9686764596757641,40.93486821897335,357026,33811,1475139,216247,9217732,218127
TX,2013,9222,571,4,23,9820,1,9.2,14.799999999999999,2.27,24.2,26.94826043764853,292.8895251729897,6.7581424605419445,45.66592261904761,1.032210214340238,45.41838565852034,364402,33528,1453062,215040,9513566,216212
TX,2014,10022,638,4,27,10691,1,9.09,16.06,2.42,24.8,28.84555714744394,317.18388417492434,7.280758326630986,45.32408565408536,1.0989906781618495,45.32408565408536,370629,33706,1468391,235879,9728017,235879
UT,1992,376,53,0,4,433,3,12.370000000000001,17.76,3.4299999999999997,33.0,15.36496220858025,124.2467718794835,3.6610834439549844,20.61119573495811,0.7066272826672324,20.579847908745247,28181,3485,118271,21008,612770,21040
UT,1993,419,49,0,3,472,1,12.68,20.03,3.62,25.8,16.042417238800898,126.54155495978553,4.0410266947483775,20.175251122034624,0.7284658848005285,20.13050710112168,29422,3730,116802,23395,647937,23447
UT,1994,422,57,0,2,481,2,14.02,22.28,4.15,25.8,15.511125443405353,110.60013796275007,3.7539705457695636,16.847045637630906,0.698075720171776,16.81347874720358,31010,4349,128131,28551,689037,28608
UT,1995,508,44,0,2,554,0,13.87,23.080000000000002,4.390000000000001,26.2,17.05980168750385,122.97447280799112,3.981801585533267,17.249968862872088,0.7554466476032297,17.192688452347703,32474,4505,139133,32116,733341,32223
UT,1996,540,59,0,4,603,0,14.299999999999999,21.81,3.9800000000000004,27.0,17.651191382237574,123.43909928352097,4.308681672025723,19.755594142122334,0.7826919931777295,19.689153007248745,34162,4885,139950,30523,770418,30626
UT,1997,611,51,0,2,664,0,14.01,18.8,3.88,31.8,18.6365039714839,132.9861806529141,3.9796939711232446,21.1734693877551,0.8159623870832171,21.03329215369508,35629,4993,166847,31360,813763,31569
UT,1998,666,63,1,1,731,0,13.5,21.4,4.14,33.2,20.00821130422882,148.18568822217716,4.52583938532786,21.144890225911894,0.8732956697198166,21.096681096681095,36535,4933,161517,34571,837059,34650
UT,1999,678,62,6,2,748,0,13.3,20.75,3.6900000000000004,30.6,19.915333209084377,149.689813888333,4.82409467608268,23.252922158666998,0.8552989658657959,23.157177796353054,37559,4997,155055,32168,874548,32301
UT,2000,707,81,0,3,791,0,12.370000000000001,19.07,3.4299999999999997,29.6,20.71060141910821,167.4074074074074,4.8804565787444085,25.58711263505208,0.87385741210055,25.506255642976914,38193,4725,162075,30914,905182,31012
UT,2001,715,84,1,3,803,0,12.65,18.18,3.34,36.4,20.438810832824274,161.60193197826524,4.83190622611877,26.58148233970009,0.882425340002989,26.38756531168874,39288,4969,166187,30209,909992,30431
UT,2002,675,72,0,0,747,0,13.56,20.72,3.83,36.8,18.415797648102952,135.8181818181818,4.461219638921902,21.5342039263167,0.824144908284918,21.5342039263167,40563,5500,167443,34689,906394,34689
UT,2003,637,86,0,1,724,0,13.43,21.2,3.7800000000000002,33.4,17.26687336036251,128.55113636363635,4.4920117884287265,21.18941699836104,0.8003351679874776,21.18941699836104,41930,5632,161175,34168,904621,34168
UT,2004,683,100,0,1,784,0,13.309999999999999,18.4,3.45,27.6,18.02133137182788,135.40587219343698,4.461973626548743,24.254423957431012,0.8327385201046872,24.155780133103278,43504,5790,175707,32324,941472,32456
UT,2005,554,87,0,3,644,0,13.54,19.99,3.71,29.8,14.123736210715617,104.30839002267574,3.5793288202665603,17.904804270462634,0.6619262877241453,17.844278193405376,45597,6174,179922,35968,972918,36090
UT,2006,684,110,0,6,800,0,14.34,20.64,3.83,25.0,16.684045881126174,116.31288165164291,4.1937732951001,20.317460317460316,0.7734722231622059,20.208143881984437,47950,6878,190759,39375,1034297,39588
UT,2007,638,126,0,2,766,0,14.06,17.51,3.4000000000000004,28.2,15.070137126443566,107.17783685462432,3.7077553075113507,21.17894271178943,0.7051069627011304,20.75318341912761,50829,7147,206594,36168,1086360,36910
UT,2008,642,85,0,0,727,0,12.33,17.36,2.8899999999999997,29.4,14.173750292443266,114.95888678051865,4.030916631550933,23.216452704860448,0.6609427389030714,22.883223166509286,51292,6324,180356,31314,1099944,31770
UT,2009,765,88,0,2,855,0,9.89,18.13,2.4899999999999998,26.4,17.55106230113928,177.53322259136212,6.030597346537167,33.26459946309769,0.816977070176897,32.76740888360863,48715,4816,141777,25703,1046541,26093
UT,2010,1017,124,0,4,1145,0,9.719999999999999,22.42,2.92,25.4,23.83182433135602,245.23452559434568,8.826431500724615,39.36331133113311,1.1375377523446193,38.99332516005994,48045,4669,129724,29088,1006560,29364
UT,2011,1066,144,0,5,1215,0,9.53,19.48,2.69,25.0,25.328330206378986,265.80616932837455,8.694096601073346,44.636296840558416,1.1947114108214305,44.40140330361058,47970,4571,139750,27220,1016982,27364
UT,2012,1167,151,0,9,1327,0,9.8,17.990000000000002,2.8899999999999997,24.4,27.029779606469223,275.82623155269175,7.852210394267353,43.63552661865772,1.253379022949965,43.36034505293426,49094,4811,168997,30411,1058738,30604
UT,2013,1228,182,0,4,1414,0,9.4,15.459999999999999,2.39,24.2,28.098483794686327,298.9429175475687,8.64017989172278,55.89816571790006,1.2981790605737327,54.25731936610261,50323,4730,163654,25296,1089218,26061
UT,2014,1374,148,0,4,1526,0,9.1,18.29,2.67,23.8,29.64085232018336,325.85949177877427,9.342590211708238,51.093179763618714,1.36602360911315,51.093179763618714,51483,4683,163338,29867,1117111,29867
VT,1992,116,15,0,2,133,0,8.63,20.44,3.09,28.6,8.771351315702697,101.60427807486631,4.256408615227062,20.82028804007514,0.6433885776758675,20.810514786418402,15163,1309,31247,6388,206718,6391
VT,1993,131,23,0,0,154,0,9.55,19.259999999999998,2.8400000000000003,23.8,9.977970714008034,104.4776119402985,4.8993096427321605,25.437727122563594,0.7202454446814084,25.358142598386298,15434,1474,31433,6054,213816,6073
VT,1994,140,31,0,0,171,0,9.139999999999999,21.29,2.96,24.4,10.911875438708442,119.41340782122906,5.682195786535522,26.685393258426966,0.7864274578157553,26.556918776207485,15671,1432,30094,6408,217439,6439
VT,1995,148,21,0,1,170,0,9.0,19.84,2.93,25.6,10.689134808853119,118.79804332634521,5.210727969348659,26.266996291718172,0.7663906157723189,26.137761377613774,15904,1431,32625,6472,221819,6504
VT,1996,254,27,0,1,282,0,8.94,21.66,3.17,28.2,17.581047381546135,196.65271966527197,8.66678959985248,40.011350737797954,1.2654592450323994,39.875565610859724,16040,1434,32538,7048,222844,7072
VT,1997,277,14,0,0,291,0,9.34,17.1,2.7199999999999998,26.6,17.88677853586576,191.44736842105263,8.043117744610282,47.026502908855846,1.2700102997398879,46.70947030497592,16269,1520,36180,6188,229132,6230
VT,1998,322,20,0,0,342,0,8.85,21.25,3.15,23.8,20.96744528232481,237.00623700623703,9.779531611907009,46.0234154218813,1.4435983588566026,45.85065022120928,16311,1443,34971,7431,236908,7459
VT,1999,340,22,0,1,363,0,8.09,19.46,2.74,22.8,22.11931021875571,273.3433734939759,10.629575402635432,54.61110275312171,1.4883514969617948,54.34945351100464,16411,1328,34150,6647,243894,6679
VT,2000,378,38,0,0,416,0,7.85,18.07,2.73,23.6,25.18922191946715,320.7401696222051,10.912334085305073,60.39488966318235,1.6479424487790966,60.3073354595535,16515,1297,38122,6888,252436,6898
VT,2001,453,53,0,1,507,0,7.049999999999999,16.72,2.25,22.2,30.45776763186351,431.85689948892673,14.696930167840682,87.9139934107855,1.9529444393084958,86.97889861039629,16646,1174,34497,5767,259608,5829
VT,2002,487,22,0,0,509,0,7.5200000000000005,19.5,3.0,30.8,30.773881499395408,409.1639871382637,12.776745820573321,65.52523171987642,1.9653723782164148,65.52523171987642,16540,1244,39838,7768,258984,7768
VT,2003,428,36,0,1,465,0,7.7299999999999995,18.18,2.56,27.8,28.000240862286986,362.14953271028037,12.878032568959787,70.83015993907082,1.8111919980369016,70.83015993907082,16607,1284,36108,6565,256737,6565
VT,2004,400,28,0,0,428,0,7.7299999999999995,23.369999999999997,2.62,22.4,25.406624718033953,328.47275518035303,15.025979497261622,64.30288461538461,1.6818213968548368,64.2064206420642,16846,1303,28484,6656,254486,6666
VT,2005,367,44,0,0,411,0,7.66,18.3,2.5,22.2,24.202096337298318,316.1538461538462,11.566061629379485,63.21131959397108,1.579457066437114,63.065827834893355,16982,1300,35535,6502,260216,6517
VT,2006,437,49,0,0,486,0,7.91,20.599999999999998,2.5100000000000002,22.2,28.660730081972044,362.1460506706408,15.298895079799792,74.25515660809778,1.8549122733362085,73.98386360176588,16957,1342,31767,6545,262007,6569
VT,2007,472,74,0,0,546,0,7.59,18.14,2.85,24.8,31.94103194103194,420.6471494607088,12.9725106322317,71.49404216315307,2.016166256171278,70.85388009343369,17094,1298,42089,7637,270811,7706
VT,2008,437,76,0,1,514,0,6.81,15.68,1.97,21.8,30.491783828676514,447.73519163763063,15.636883575187856,99.7090203685742,1.8857264449287165,95.7169459962756,16857,1148,32871,5155,272574,5370
VT,2009,452,48,0,0,500,0,5.74,25.19,2.73,21.2,30.754090294009103,535.9056806002144,17.560495908404455,69.70584134950508,1.895159761967934,69.33851060879212,16258,933,28473,7173,263830,7211
VT,2010,642,26,0,0,668,0,5.3,16.02,1.59,19.6,41.50615136075556,783.1184056271982,25.917591371149218,161.78251392589004,2.557016100014546,161.04146576663453,16094,853,25774,4129,261242,4148
VT,2011,504,31,0,1,536,0,5.66,16.689999999999998,1.7500000000000002,19.8,33.84906851910325,597.5473801560757,19.599956119501226,117.46657900504054,2.0451614380232144,116.90294438386042,15835,897,27347,4563,262082,4585
VT,2012,487,19,0,0,506,0,6.15,11.0,1.5599999999999998,25.4,31.746031746031743,515.8002038735983,13.558413719185424,123.2943469785575,1.9069513275170062,122.1927070755856,15939,981,37320,4104,265345,4141
VT,2013,529,15,5,2,551,0,5.38,16.29,1.8499999999999999,22.2,34.756828360562665,645.9554513481829,18.988868594272326,116.53976311336717,2.142434988179669,116.09776654024441,15853,853,29017,4728,257184,4746
VT,2014,578,32,0,0,610,0,5.800000000000001,15.2,1.69,18.8,38.5149640106074,664.488017429194,21.060626985223035,138.5419032477856,2.3482130483654897,138.5419032477856,15838,918,28964,4403,259772,4403
VA,1992,891,90,0,2,983,5,10.34,16.73,2.8000000000000003,32.2,9.29155442128645,89.87839444088873,2.62627773888975,15.694852471580024,0.4391092202662083,15.682082861381875,105795,10937,374294,62632,2238623,62683
VA,1993,875,105,0,3,986,3,10.47,13.059999999999999,2.5700000000000003,27.6,9.110312393166343,86.99488265396154,2.1093390666281597,16.148051097281364,0.4134544623519521,16.08902813132302,108229,11334,467445,61060,2384785,61284
VA,1994,858,105,1,5,969,4,10.620000000000001,16.31,2.59,31.4,8.745566295724691,82.3699421965318,2.606863934615871,15.986142044048503,0.4134629334107065,15.93409303931725,110799,11764,371711,60615,2343620,60813
VA,1995,823,112,5,2,942,4,11.03,17.19,2.8000000000000003,25.2,8.27397212145699,75.0358451489565,2.381566372889583,13.852941176470589,0.38730670126935457,13.813937118723604,113851,12554,395538,68000,2432181,68192
VA,1996,859,104,0,2,965,2,10.51,16.650000000000002,2.62,29.0,8.34746202553545,79.43694435297992,2.496811067729558,14.992853147722329,0.39136451163386776,14.922372734582792,115604,12148,386493,64364,2465732,64668
VA,1997,818,93,0,3,914,3,10.65,14.45,2.68,29.0,7.742547586171844,72.67233839548382,1.9181773537547169,13.278514665930585,0.35457801336999634,13.23563484708063,118049,12577,476494,68833,2577712,69056
VA,1998,1051,104,0,2,1157,6,10.440000000000001,18.279999999999998,3.02,28.2,9.674317488189304,92.64152454159661,2.6618138984875745,14.563901161839306,0.4377765190599269,14.476071316859557,119595,12489,434666,79443,2642901,79925
VA,1999,1043,102,2,3,1150,2,9.76,15.590000000000002,2.5700000000000003,27.4,9.55530444030843,97.87234042553192,2.5599073981323803,16.419657899997144,0.4198906969747423,16.365913360277794,120352,11750,449235,70038,2738808,70268
VA,2000,1143,136,0,2,1281,5,9.6,13.77,2.44,27.6,10.572621779105662,110.1367036368326,2.5533645211893377,18.541570171375636,0.44981064762550194,18.449440467789092,121162,11631,501691,69088,2847865,69433
VA,2001,1115,157,1,2,1275,6,9.35,13.889999999999999,2.31,30.2,10.363999934970982,110.87920688755544,2.646287828943955,19.045485099708714,0.43838024173833756,18.95882589106482,123022,11499,481807,66945,2908434,67251
VA,2002,1160,135,1,3,1299,3,9.68,15.709999999999999,2.68,34.0,10.406735938088334,107.52421157188974,2.6354764754813447,16.77319387952741,0.4489891005217122,16.77319387952741,124823,12081,492890,77445,2893166,77445
VA,2003,1114,129,0,6,1249,1,9.54,16.0,2.45,27.8,9.8585546048685,103.29143235196825,2.807650115992591,17.549775885568152,0.43038215454337453,17.549775885568152,126692,12092,444856,71169,2902072,71169
VA,2004,1077,103,1,0,1181,1,10.290000000000001,16.02,2.62,24.4,9.049808429118775,87.98331222528496,2.3987390878698145,14.968883480994206,0.3920259075681913,14.943503182295556,130500,13423,492342,78897,3012556,79031
VA,2005,946,80,0,1,1027,3,10.459999999999999,17.89,2.7,26.8,7.659606205250596,73.2159406858202,2.2423482866887046,12.536315031371304,0.337262590288348,12.473734711476565,134080,14027,458002,81922,3045105,82333
VA,2006,1094,128,0,9,1231,1,10.620000000000001,16.619999999999997,2.73,24.8,9.021487409491982,84.90826320871844,2.3924188890314104,14.395135356370227,0.3905249943927463,14.309128317195364,136452,14498,514542,85515,3152167,86029
VA,2007,1004,149,1,8,1162,3,9.67,12.870000000000001,2.1399999999999997,32.0,8.410416757140169,86.98907022009283,2.250585888322907,17.480518699040225,0.3686267543080476,17.247521225434898,138162,13358,516310,66474,3152240,67372
VA,2008,1030,144,1,5,1180,3,9.04,14.89,2.1999999999999997,28.2,8.58856410853616,95.00040254407857,2.579336454767619,17.32440685929058,0.3752029036889123,17.027417027417027,137392,12421,457482,68112,3144965,69300
VA,2009,1073,131,1,3,1208,1,7.6499999999999995,15.67,1.94,24.0,9.07015857760692,118.60579283259695,3.270752218858811,20.8761773092543,0.4007365856911163,20.634405479732845,133184,10185,369334,57865,3014449,58543
VA,2010,1587,131,0,6,1724,2,7.06,14.64,1.8800000000000001,25.4,13.112858816191794,185.7958831770665,4.581901489117985,31.289134104067223,0.5833081829611755,31.055788734170374,131474,9279,376263,55099,2955556,55513
VA,2011,1600,127,0,10,1737,7,7.449999999999999,13.469999999999999,1.83,24.2,13.372339197043765,179.53488372093022,4.315935417505255,32.04087655869549,0.5818545785624273,31.832426191654292,129895,9675,402462,54212,2985282,54567
VA,2012,1691,111,1,10,1813,4,7.51,11.84,1.78,25.8,13.820704375667024,183.98619849807184,3.980241492864984,33.62700547157563,0.5957307822605633,33.4279814145586,131180,9854,455500,53915,3043321,54236
VA,2013,1886,130,0,10,2026,5,7.3999999999999995,12.3,1.66,23.2,15.326887870122404,207.15746421267895,4.901000278191033,39.858351367302774,0.6560332718315633,39.50703950703951,132186,9780,413385,50830,3088258,51282
VA,2014,2078,97,1,8,2184,0,7.37,13.77,1.82,23.0,16.48115307701015,223.74756684765907,5.3070121084438355,38.536869408713144,0.7005968546280773,38.536869408713144,132515,9761,411531,56673,3117342,56673
WA,1992,929,84,3,8,1,0,12.41,17.919999999999998,3.5900000000000003,34.0,0.009851149136546779,0.0793587810491231,0.0028357451345702857,0.015826791592808306,0.0005591734075020941,0.015567352149072965,101511,12601,352641,63184,1788354,64237
WA,1993,900,170,1,4,1077,2,12.030000000000001,19.470000000000002,3.2800000000000002,30.8,10.29213611995069,85.5304955527319,3.5385727428045737,18.172307899976378,0.5886014621581726,17.964671148104284,104643,12592,304360,59266,1829761,59951
WA,1994,962,173,11,5,1151,1,12.46,20.26,3.4000000000000004,30.2,10.68431605525026,85.76112063184561,3.7089071774281903,18.303543031613767,0.6189762745479752,18.207415844090104,107728,13421,310334,62884,1859522,63216
WA,1995,1036,217,2,4,1259,2,12.139999999999999,20.990000000000002,3.53,28.2,11.467033417430983,94.46278511404562,3.932408795602199,18.73205278897799,0.6585082773810514,18.642461574910417,109793,13328,320160,67211,1911897,67534
WA,1996,1142,183,3,2,1330,0,12.08,20.64,3.39,29.6,11.87171407913881,98.25650118203309,4.183073961779914,20.26975539129772,0.6826597244107825,20.1204199570361,112031,13536,317948,65615,1948262,66102
WA,1997,1350,155,5,1,1511,0,11.790000000000001,17.22,3.4299999999999997,35.2,13.259038259038258,112.4506958398452,3.819369841891738,22.17883983090653,0.7556114526892717,22.045842513021785,113960,13437,395615,68128,1999705,68539
WA,1998,1776,219,2,3,2000,0,11.64,20.39,3.64,28.8,17.265044328001313,148.26895989324635,5.428159663888353,26.627258324346634,0.9652849738431903,26.518868174706302,115841,13489,368449,75111,2071927,75418
WA,1999,1827,204,2,5,2038,1,11.17,20.549999999999997,3.65,29.8,17.47046822226413,156.3842848373235,5.377507348556411,26.165104634741304,0.9511395239542015,26.087067828936423,116654,13032,378986,77890,2142693,78123
WA,2000,1821,213,3,10,2047,1,10.52,17.86,3.2399999999999998,29.2,17.53108834914871,166.68023776565428,5.079782614090379,28.439640440696333,0.9193706959236442,28.351015207334974,116764,12281,402970,71977,2226523,72202
WA,2001,1969,274,9,5,2257,0,10.11,16.86,2.81,32.2,19.17049595270655,189.6479287454836,6.079297527339331,36.05892126789366,1.0047924638339265,35.815732262722754,117733,11901,371260,62592,2246235,63017
WA,2002,2099,187,9,5,2300,1,10.4,16.39,2.86,34.4,19.537554577733985,187.8624520133954,6.045504247623854,36.89149089742562,1.054842644995001,36.89149089742562,117722,12243,380448,62345,2180420,62345
WA,2003,2285,217,6,8,2516,0,10.39,18.72,3.06,28.8,21.077675758997387,202.80509430920523,7.009254667729013,37.439919048823675,1.144111169771819,37.439919048823675,119368,12406,358954,67201,2199087,67201
